filepath,speaker_id,sentence_id,dialect_id
datasets\TIMIT\TRAIN\DR3\MADC0\SX107.WAV,madc0,sx107,dr3
datasets\TIMIT\TRAIN\DR3\MADC0\SX17.WAV,madc0,sx17,dr3
datasets\TIMIT\TRAIN\DR3\MADC0\SX197.WAV,madc0,sx197,dr3
datasets\TIMIT\TRAIN\DR3\MADC0\SX287.WAV,madc0,sx287,dr3
datasets\TIMIT\TRAIN\DR3\MADC0\SX377.WAV,madc0,sx377,dr3
datasets\TIMIT\TRAIN\DR3\MAKB0\SA1.WAV,makb0,sa1,dr3
datasets\TIMIT\TRAIN\DR3\MAKB0\SA2.WAV,makb0,sa2,dr3
datasets\TIMIT\TRAIN\DR3\MAKB0\SI1016.WAV,makb0,si1016,dr3
datasets\TIMIT\TRAIN\DR3\MAKB0\SI1646.WAV,makb0,si1646,dr3
datasets\TIMIT\TRAIN\DR3\MAKB0\SI2276.WAV,makb0,si2276,dr3
datasets\TIMIT\TRAIN\DR3\MAKB0\SX116.WAV,makb0,sx116,dr3
datasets\TIMIT\TRAIN\DR3\MAKB0\SX206.WAV,makb0,sx206,dr3
datasets\TIMIT\TRAIN\DR3\MAKB0\SX26.WAV,makb0,sx26,dr3
datasets\TIMIT\TRAIN\DR3\MAKB0\SX296.WAV,makb0,sx296,dr3
datasets\TIMIT\TRAIN\DR3\MAKB0\SX386.WAV,makb0,sx386,dr3
datasets\TIMIT\TRAIN\DR3\MAKR0\SA1.WAV,makr0,sa1,dr3
datasets\TIMIT\TRAIN\DR3\MAKR0\SA2.WAV,makr0,sa2,dr3
datasets\TIMIT\TRAIN\DR3\MAKR0\SI1352.WAV,makr0,si1352,dr3
datasets\TIMIT\TRAIN\DR3\MAKR0\SI1982.WAV,makr0,si1982,dr3
datasets\TIMIT\TRAIN\DR3\MAKR0\SI722.WAV,makr0,si722,dr3
datasets\TIMIT\TRAIN\DR3\MAKR0\SX182.WAV,makr0,sx182,dr3
datasets\TIMIT\TRAIN\DR3\MAKR0\SX272.WAV,makr0,sx272,dr3
datasets\TIMIT\TRAIN\DR3\MAKR0\SX362.WAV,makr0,sx362,dr3
datasets\TIMIT\TRAIN\DR3\MAKR0\SX452.WAV,makr0,sx452,dr3
datasets\TIMIT\TRAIN\DR3\MAKR0\SX92.WAV,makr0,sx92,dr3
datasets\TIMIT\TRAIN\DR3\MAPV0\SA1.WAV,mapv0,sa1,dr3
datasets\TIMIT\TRAIN\DR3\MAPV0\SA2.WAV,mapv0,sa2,dr3
datasets\TIMIT\TRAIN\DR3\MAPV0\SI1293.WAV,mapv0,si1293,dr3
datasets\TIMIT\TRAIN\DR3\MAPV0\SI1923.WAV,mapv0,si1923,dr3
datasets\TIMIT\TRAIN\DR3\MAPV0\SI663.WAV,mapv0,si663,dr3
datasets\TIMIT\TRAIN\DR3\MAPV0\SX123.WAV,mapv0,sx123,dr3
datasets\TIMIT\TRAIN\DR3\MAPV0\SX213.WAV,mapv0,sx213,dr3
datasets\TIMIT\TRAIN\DR3\MAPV0\SX303.WAV,mapv0,sx303,dr3
datasets\TIMIT\TRAIN\DR3\MAPV0\SX33.WAV,mapv0,sx33,dr3
datasets\TIMIT\TRAIN\DR3\MAPV0\SX393.WAV,mapv0,sx393,dr3
datasets\TIMIT\TRAIN\DR3\MBEF0\SA1.WAV,mbef0,sa1,dr3
datasets\TIMIT\TRAIN\DR3\MBEF0\SA2.WAV,mbef0,sa2,dr3
datasets\TIMIT\TRAIN\DR3\MBEF0\SI1281.WAV,mbef0,si1281,dr3
datasets\TIMIT\TRAIN\DR3\MBEF0\SI1911.WAV,mbef0,si1911,dr3
datasets\TIMIT\TRAIN\DR3\MBEF0\SI651.WAV,mbef0,si651,dr3
datasets\TIMIT\TRAIN\DR3\MBEF0\SX111.WAV,mbef0,sx111,dr3
datasets\TIMIT\TRAIN\DR3\MBEF0\SX201.WAV,mbef0,sx201,dr3
datasets\TIMIT\TRAIN\DR3\MBEF0\SX21.WAV,mbef0,sx21,dr3
datasets\TIMIT\TRAIN\DR3\MBEF0\SX291.WAV,mbef0,sx291,dr3
datasets\TIMIT\TRAIN\DR3\MBEF0\SX381.WAV,mbef0,sx381,dr3
datasets\TIMIT\TRAIN\DR3\MCAL0\SA1.WAV,mcal0,sa1,dr3
datasets\TIMIT\TRAIN\DR3\MCAL0\SA2.WAV,mcal0,sa2,dr3
datasets\TIMIT\TRAIN\DR3\MCAL0\SI1138.WAV,mcal0,si1138,dr3
datasets\TIMIT\TRAIN\DR3\MCAL0\SI1768.WAV,mcal0,si1768,dr3
datasets\TIMIT\TRAIN\DR3\MCAL0\SI508.WAV,mcal0,si508,dr3
datasets\TIMIT\TRAIN\DR3\MCAL0\SX148.WAV,mcal0,sx148,dr3
datasets\TIMIT\TRAIN\DR3\MCAL0\SX238.WAV,mcal0,sx238,dr3
datasets\TIMIT\TRAIN\DR3\MCAL0\SX328.WAV,mcal0,sx328,dr3
datasets\TIMIT\TRAIN\DR3\MCAL0\SX418.WAV,mcal0,sx418,dr3
datasets\TIMIT\TRAIN\DR3\MCAL0\SX58.WAV,mcal0,sx58,dr3
datasets\TIMIT\TRAIN\DR3\MCDD0\SA1.WAV,mcdd0,sa1,dr3
datasets\TIMIT\TRAIN\DR3\MCDD0\SA2.WAV,mcdd0,sa2,dr3
datasets\TIMIT\TRAIN\DR3\MCDD0\SI1513.WAV,mcdd0,si1513,dr3
datasets\TIMIT\TRAIN\DR3\MCDD0\SI2143.WAV,mcdd0,si2143,dr3
datasets\TIMIT\TRAIN\DR3\MCDD0\SI883.WAV,mcdd0,si883,dr3
datasets\TIMIT\TRAIN\DR3\MCDD0\SX163.WAV,mcdd0,sx163,dr3
datasets\TIMIT\TRAIN\DR3\MCDD0\SX253.WAV,mcdd0,sx253,dr3
datasets\TIMIT\TRAIN\DR3\MCDD0\SX343.WAV,mcdd0,sx343,dr3
datasets\TIMIT\TRAIN\DR3\MCDD0\SX433.WAV,mcdd0,sx433,dr3
datasets\TIMIT\TRAIN\DR3\MCDD0\SX73.WAV,mcdd0,sx73,dr3
datasets\TIMIT\TRAIN\DR3\MCEF0\SA1.WAV,mcef0,sa1,dr3
datasets\TIMIT\TRAIN\DR3\MCEF0\SA2.WAV,mcef0,sa2,dr3
datasets\TIMIT\TRAIN\DR3\MCEF0\SI1135.WAV,mcef0,si1135,dr3
datasets\TIMIT\TRAIN\DR3\MCEF0\SI1765.WAV,mcef0,si1765,dr3
datasets\TIMIT\TRAIN\DR3\MCEF0\SI842.WAV,mcef0,si842,dr3
datasets\TIMIT\TRAIN\DR3\MCEF0\SX145.WAV,mcef0,sx145,dr3
datasets\TIMIT\TRAIN\DR3\MCEF0\SX235.WAV,mcef0,sx235,dr3
datasets\TIMIT\TRAIN\DR3\MCEF0\SX325.WAV,mcef0,sx325,dr3
datasets\TIMIT\TRAIN\DR3\MCEF0\SX415.WAV,mcef0,sx415,dr3
datasets\TIMIT\TRAIN\DR3\MCEF0\SX55.WAV,mcef0,sx55,dr3
datasets\TIMIT\TRAIN\DR3\MDBB1\SA1.WAV,mdbb1,sa1,dr3
datasets\TIMIT\TRAIN\DR3\MDBB1\SA2.WAV,mdbb1,sa2,dr3
datasets\TIMIT\TRAIN\DR3\MDBB1\SI1006.WAV,mdbb1,si1006,dr3
datasets\TIMIT\TRAIN\DR3\MDBB1\SI1636.WAV,mdbb1,si1636,dr3
datasets\TIMIT\TRAIN\DR3\MDBB1\SI2056.WAV,mdbb1,si2056,dr3
datasets\TIMIT\TRAIN\DR3\MDBB1\SX106.WAV,mdbb1,sx106,dr3
datasets\TIMIT\TRAIN\DR3\MDBB1\SX16.WAV,mdbb1,sx16,dr3
datasets\TIMIT\TRAIN\DR3\MDBB1\SX196.WAV,mdbb1,sx196,dr3
datasets\TIMIT\TRAIN\DR3\MDBB1\SX286.WAV,mdbb1,sx286,dr3
datasets\TIMIT\TRAIN\DR3\MDBB1\SX376.WAV,mdbb1,sx376,dr3
datasets\TIMIT\TRAIN\DR3\MDDC0\SA1.WAV,mddc0,sa1,dr3
datasets\TIMIT\TRAIN\DR3\MDDC0\SA2.WAV,mddc0,sa2,dr3
datasets\TIMIT\TRAIN\DR3\MDDC0\SI1419.WAV,mddc0,si1419,dr3
datasets\TIMIT\TRAIN\DR3\MDDC0\SI2049.WAV,mddc0,si2049,dr3
datasets\TIMIT\TRAIN\DR3\MDDC0\SI789.WAV,mddc0,si789,dr3
datasets\TIMIT\TRAIN\DR3\MDDC0\SX159.WAV,mddc0,sx159,dr3
datasets\TIMIT\TRAIN\DR3\MDDC0\SX249.WAV,mddc0,sx249,dr3
datasets\TIMIT\TRAIN\DR3\MDDC0\SX339.WAV,mddc0,sx339,dr3
datasets\TIMIT\TRAIN\DR3\MDDC0\SX429.WAV,mddc0,sx429,dr3
datasets\TIMIT\TRAIN\DR3\MDDC0\SX69.WAV,mddc0,sx69,dr3
datasets\TIMIT\TRAIN\DR3\MDEF0\SA1.WAV,mdef0,sa1,dr3
datasets\TIMIT\TRAIN\DR3\MDEF0\SA2.WAV,mdef0,sa2,dr3
datasets\TIMIT\TRAIN\DR3\MDEF0\SI1123.WAV,mdef0,si1123,dr3
datasets\TIMIT\TRAIN\DR3\MDEF0\SI1563.WAV,mdef0,si1563,dr3
datasets\TIMIT\TRAIN\DR3\MDEF0\SI2193.WAV,mdef0,si2193,dr3
datasets\TIMIT\TRAIN\DR3\MDEF0\SX123.WAV,mdef0,sx123,dr3
datasets\TIMIT\TRAIN\DR3\MDEF0\SX213.WAV,mdef0,sx213,dr3
datasets\TIMIT\TRAIN\DR3\MDEF0\SX303.WAV,mdef0,sx303,dr3
datasets\TIMIT\TRAIN\DR3\MDEF0\SX33.WAV,mdef0,sx33,dr3
datasets\TIMIT\TRAIN\DR3\MDEF0\SX393.WAV,mdef0,sx393,dr3
datasets\TIMIT\TRAIN\DR3\MDHS0\SA1.WAV,mdhs0,sa1,dr3
datasets\TIMIT\TRAIN\DR3\MDHS0\SA2.WAV,mdhs0,sa2,dr3
datasets\TIMIT\TRAIN\DR3\MDHS0\SI1530.WAV,mdhs0,si1530,dr3
datasets\TIMIT\TRAIN\DR3\MDHS0\SI2160.WAV,mdhs0,si2160,dr3
datasets\TIMIT\TRAIN\DR3\MDHS0\SI900.WAV,mdhs0,si900,dr3
datasets\TIMIT\TRAIN\DR3\MDHS0\SX180.WAV,mdhs0,sx180,dr3
datasets\TIMIT\TRAIN\DR3\MDHS0\SX270.WAV,mdhs0,sx270,dr3
datasets\TIMIT\TRAIN\DR3\MDHS0\SX360.WAV,mdhs0,sx360,dr3
datasets\TIMIT\TRAIN\DR3\MDHS0\SX450.WAV,mdhs0,sx450,dr3
datasets\TIMIT\TRAIN\DR3\MDHS0\SX90.WAV,mdhs0,sx90,dr3
datasets\TIMIT\TRAIN\DR3\MDJM0\SA1.WAV,mdjm0,sa1,dr3
datasets\TIMIT\TRAIN\DR3\MDJM0\SA2.WAV,mdjm0,sa2,dr3
datasets\TIMIT\TRAIN\DR3\MDJM0\SI1455.WAV,mdjm0,si1455,dr3
datasets\TIMIT\TRAIN\DR3\MDJM0\SI2085.WAV,mdjm0,si2085,dr3
datasets\TIMIT\TRAIN\DR3\MDJM0\SI825.WAV,mdjm0,si825,dr3
datasets\TIMIT\TRAIN\DR3\MDJM0\SX105.WAV,mdjm0,sx105,dr3
datasets\TIMIT\TRAIN\DR3\MDJM0\SX15.WAV,mdjm0,sx15,dr3
datasets\TIMIT\TRAIN\DR3\MDJM0\SX195.WAV,mdjm0,sx195,dr3
datasets\TIMIT\TRAIN\DR3\MDJM0\SX285.WAV,mdjm0,sx285,dr3
datasets\TIMIT\TRAIN\DR3\MDJM0\SX375.WAV,mdjm0,sx375,dr3
datasets\TIMIT\TRAIN\DR3\MDLH0\SA1.WAV,mdlh0,sa1,dr3
datasets\TIMIT\TRAIN\DR3\MDLH0\SA2.WAV,mdlh0,sa2,dr3
datasets\TIMIT\TRAIN\DR3\MDLH0\SI1960.WAV,mdlh0,si1960,dr3
datasets\TIMIT\TRAIN\DR3\MDLH0\SI574.WAV,mdlh0,si574,dr3
datasets\TIMIT\TRAIN\DR3\MDLH0\SI700.WAV,mdlh0,si700,dr3
datasets\TIMIT\TRAIN\DR3\MDLH0\SX160.WAV,mdlh0,sx160,dr3
datasets\TIMIT\TRAIN\DR3\MDLH0\SX250.WAV,mdlh0,sx250,dr3
datasets\TIMIT\TRAIN\DR3\MDLH0\SX340.WAV,mdlh0,sx340,dr3
datasets\TIMIT\TRAIN\DR3\MDLH0\SX430.WAV,mdlh0,sx430,dr3
datasets\TIMIT\TRAIN\DR3\MDLH0\SX70.WAV,mdlh0,sx70,dr3
datasets\TIMIT\TRAIN\DR3\MDNS0\SA1.WAV,mdns0,sa1,dr3
datasets\TIMIT\TRAIN\DR3\MDNS0\SA2.WAV,mdns0,sa2,dr3
datasets\TIMIT\TRAIN\DR3\MDNS0\SI1011.WAV,mdns0,si1011,dr3
datasets\TIMIT\TRAIN\DR3\MDNS0\SI2271.WAV,mdns0,si2271,dr3
datasets\TIMIT\TRAIN\DR3\MDNS0\SI873.WAV,mdns0,si873,dr3
datasets\TIMIT\TRAIN\DR3\MDNS0\SX111.WAV,mdns0,sx111,dr3
datasets\TIMIT\TRAIN\DR3\MDNS0\SX201.WAV,mdns0,sx201,dr3
datasets\TIMIT\TRAIN\DR3\MDNS0\SX21.WAV,mdns0,sx21,dr3
datasets\TIMIT\TRAIN\DR3\MDNS0\SX291.WAV,mdns0,sx291,dr3
datasets\TIMIT\TRAIN\DR3\MDNS0\SX381.WAV,mdns0,sx381,dr3
datasets\TIMIT\TRAIN\DR3\MDSS1\SA1.WAV,mdss1,sa1,dr3
datasets\TIMIT\TRAIN\DR3\MDSS1\SA2.WAV,mdss1,sa2,dr3
datasets\TIMIT\TRAIN\DR3\MDSS1\SI1327.WAV,mdss1,si1327,dr3
datasets\TIMIT\TRAIN\DR3\MDSS1\SI1713.WAV,mdss1,si1713,dr3
datasets\TIMIT\TRAIN\DR3\MDSS1\SI697.WAV,mdss1,si697,dr3
datasets\TIMIT\TRAIN\DR3\MDSS1\SX157.WAV,mdss1,sx157,dr3
datasets\TIMIT\TRAIN\DR3\MDSS1\SX247.WAV,mdss1,sx247,dr3
datasets\TIMIT\TRAIN\DR3\MDSS1\SX337.WAV,mdss1,sx337,dr3
datasets\TIMIT\TRAIN\DR3\MDSS1\SX427.WAV,mdss1,sx427,dr3
datasets\TIMIT\TRAIN\DR3\MDSS1\SX67.WAV,mdss1,sx67,dr3
datasets\TIMIT\TRAIN\DR3\MDTB0\SA1.WAV,mdtb0,sa1,dr3
datasets\TIMIT\TRAIN\DR3\MDTB0\SA2.WAV,mdtb0,sa2,dr3
datasets\TIMIT\TRAIN\DR3\MDTB0\SI1200.WAV,mdtb0,si1200,dr3
datasets\TIMIT\TRAIN\DR3\MDTB0\SI1830.WAV,mdtb0,si1830,dr3
datasets\TIMIT\TRAIN\DR3\MDTB0\SI570.WAV,mdtb0,si570,dr3
datasets\TIMIT\TRAIN\DR3\MDTB0\SX120.WAV,mdtb0,sx120,dr3
datasets\TIMIT\TRAIN\DR3\MDTB0\SX210.WAV,mdtb0,sx210,dr3
datasets\TIMIT\TRAIN\DR3\MDTB0\SX300.WAV,mdtb0,sx300,dr3
datasets\TIMIT\TRAIN\DR3\MDTB0\SX321.WAV,mdtb0,sx321,dr3
datasets\TIMIT\TRAIN\DR3\MDTB0\SX390.WAV,mdtb0,sx390,dr3
datasets\TIMIT\TRAIN\DR3\MDWM0\SA1.WAV,mdwm0,sa1,dr3
datasets\TIMIT\TRAIN\DR3\MDWM0\SA2.WAV,mdwm0,sa2,dr3
datasets\TIMIT\TRAIN\DR3\MDWM0\SI1546.WAV,mdwm0,si1546,dr3
datasets\TIMIT\TRAIN\DR3\MDWM0\SI2176.WAV,mdwm0,si2176,dr3
datasets\TIMIT\TRAIN\DR3\MDWM0\SI916.WAV,mdwm0,si916,dr3
datasets\TIMIT\TRAIN\DR3\MDWM0\SX106.WAV,mdwm0,sx106,dr3
datasets\TIMIT\TRAIN\DR3\MDWM0\SX16.WAV,mdwm0,sx16,dr3
datasets\TIMIT\TRAIN\DR3\MDWM0\SX286.WAV,mdwm0,sx286,dr3
datasets\TIMIT\TRAIN\DR3\MDWM0\SX376.WAV,mdwm0,sx376,dr3
datasets\TIMIT\TRAIN\DR3\MDWM0\SX433.WAV,mdwm0,sx433,dr3
datasets\TIMIT\TRAIN\DR3\MFMC0\SA1.WAV,mfmc0,sa1,dr3
datasets\TIMIT\TRAIN\DR3\MFMC0\SA2.WAV,mfmc0,sa2,dr3
datasets\TIMIT\TRAIN\DR3\MFMC0\SI1132.WAV,mfmc0,si1132,dr3
datasets\TIMIT\TRAIN\DR3\MFMC0\SI1762.WAV,mfmc0,si1762,dr3
datasets\TIMIT\TRAIN\DR3\MFMC0\SI502.WAV,mfmc0,si502,dr3
datasets\TIMIT\TRAIN\DR3\MFMC0\SX142.WAV,mfmc0,sx142,dr3
datasets\TIMIT\TRAIN\DR3\MFMC0\SX232.WAV,mfmc0,sx232,dr3
datasets\TIMIT\TRAIN\DR3\MFMC0\SX322.WAV,mfmc0,sx322,dr3
datasets\TIMIT\TRAIN\DR3\MFMC0\SX412.WAV,mfmc0,sx412,dr3
datasets\TIMIT\TRAIN\DR3\MFMC0\SX52.WAV,mfmc0,sx52,dr3
datasets\TIMIT\TRAIN\DR3\MGAF0\SA1.WAV,mgaf0,sa1,dr3
datasets\TIMIT\TRAIN\DR3\MGAF0\SA2.WAV,mgaf0,sa2,dr3
datasets\TIMIT\TRAIN\DR3\MGAF0\SI1282.WAV,mgaf0,si1282,dr3
datasets\TIMIT\TRAIN\DR3\MGAF0\SI1912.WAV,mgaf0,si1912,dr3
datasets\TIMIT\TRAIN\DR3\MGAF0\SI652.WAV,mgaf0,si652,dr3
datasets\TIMIT\TRAIN\DR3\MGAF0\SX112.WAV,mgaf0,sx112,dr3
datasets\TIMIT\TRAIN\DR3\MGAF0\SX202.WAV,mgaf0,sx202,dr3
datasets\TIMIT\TRAIN\DR3\MGAF0\SX22.WAV,mgaf0,sx22,dr3
datasets\TIMIT\TRAIN\DR3\MGAF0\SX292.WAV,mgaf0,sx292,dr3
datasets\TIMIT\TRAIN\DR3\MGAF0\SX382.WAV,mgaf0,sx382,dr3
datasets\TIMIT\TRAIN\DR3\MHJB0\SA1.WAV,mhjb0,sa1,dr3
datasets\TIMIT\TRAIN\DR3\MHJB0\SA2.WAV,mhjb0,sa2,dr3
datasets\TIMIT\TRAIN\DR3\MHJB0\SI1017.WAV,mhjb0,si1017,dr3
datasets\TIMIT\TRAIN\DR3\MHJB0\SI1647.WAV,mhjb0,si1647,dr3
datasets\TIMIT\TRAIN\DR3\MHJB0\SI2277.WAV,mhjb0,si2277,dr3
datasets\TIMIT\TRAIN\DR3\MHJB0\SX117.WAV,mhjb0,sx117,dr3
datasets\TIMIT\TRAIN\DR3\MHJB0\SX207.WAV,mhjb0,sx207,dr3
datasets\TIMIT\TRAIN\DR3\MHJB0\SX27.WAV,mhjb0,sx27,dr3
datasets\TIMIT\TRAIN\DR3\MHJB0\SX297.WAV,mhjb0,sx297,dr3
datasets\TIMIT\TRAIN\DR3\MHJB0\SX387.WAV,mhjb0,sx387,dr3
datasets\TIMIT\TRAIN\DR3\MILB0\SA1.WAV,milb0,sa1,dr3
datasets\TIMIT\TRAIN\DR3\MILB0\SA2.WAV,milb0,sa2,dr3
datasets\TIMIT\TRAIN\DR3\MILB0\SI2163.WAV,milb0,si2163,dr3
datasets\TIMIT\TRAIN\DR3\MILB0\SI807.WAV,milb0,si807,dr3
datasets\TIMIT\TRAIN\DR3\MILB0\SI903.WAV,milb0,si903,dr3
datasets\TIMIT\TRAIN\DR3\MILB0\SX183.WAV,milb0,sx183,dr3
datasets\TIMIT\TRAIN\DR3\MILB0\SX273.WAV,milb0,sx273,dr3
datasets\TIMIT\TRAIN\DR3\MILB0\SX3.WAV,milb0,sx3,dr3
datasets\TIMIT\TRAIN\DR3\MILB0\SX363.WAV,milb0,sx363,dr3
datasets\TIMIT\TRAIN\DR3\MILB0\SX93.WAV,milb0,sx93,dr3
datasets\TIMIT\TRAIN\DR3\MJDA0\SA1.WAV,mjda0,sa1,dr3
datasets\TIMIT\TRAIN\DR3\MJDA0\SA2.WAV,mjda0,sa2,dr3
datasets\TIMIT\TRAIN\DR3\MJDA0\SI1031.WAV,mjda0,si1031,dr3
datasets\TIMIT\TRAIN\DR3\MJDA0\SI1661.WAV,mjda0,si1661,dr3
datasets\TIMIT\TRAIN\DR3\MJDA0\SI2291.WAV,mjda0,si2291,dr3
datasets\TIMIT\TRAIN\DR3\MJDA0\SX131.WAV,mjda0,sx131,dr3
datasets\TIMIT\TRAIN\DR3\MJDA0\SX221.WAV,mjda0,sx221,dr3
datasets\TIMIT\TRAIN\DR3\MJDA0\SX311.WAV,mjda0,sx311,dr3
datasets\TIMIT\TRAIN\DR3\MJDA0\SX401.WAV,mjda0,sx401,dr3
datasets\TIMIT\TRAIN\DR3\MJDA0\SX41.WAV,mjda0,sx41,dr3
datasets\TIMIT\TRAIN\DR3\MJJB0\SA1.WAV,mjjb0,sa1,dr3
datasets\TIMIT\TRAIN\DR3\MJJB0\SA2.WAV,mjjb0,sa2,dr3
datasets\TIMIT\TRAIN\DR3\MJJB0\SI1139.WAV,mjjb0,si1139,dr3
datasets\TIMIT\TRAIN\DR3\MJJB0\SI1277.WAV,mjjb0,si1277,dr3
datasets\TIMIT\TRAIN\DR3\MJJB0\SI1769.WAV,mjjb0,si1769,dr3
datasets\TIMIT\TRAIN\DR3\MJJB0\SX149.WAV,mjjb0,sx149,dr3
datasets\TIMIT\TRAIN\DR3\MJJB0\SX239.WAV,mjjb0,sx239,dr3
datasets\TIMIT\TRAIN\DR3\MJJB0\SX329.WAV,mjjb0,sx329,dr3
datasets\TIMIT\TRAIN\DR3\MJJB0\SX419.WAV,mjjb0,sx419,dr3
datasets\TIMIT\TRAIN\DR3\MJJB0\SX59.WAV,mjjb0,sx59,dr3
datasets\TIMIT\TRAIN\DR3\MJKR0\SA1.WAV,mjkr0,sa1,dr3
datasets\TIMIT\TRAIN\DR3\MJKR0\SA2.WAV,mjkr0,sa2,dr3
datasets\TIMIT\TRAIN\DR3\MJKR0\SI1201.WAV,mjkr0,si1201,dr3
datasets\TIMIT\TRAIN\DR3\MJKR0\SI1831.WAV,mjkr0,si1831,dr3
datasets\TIMIT\TRAIN\DR3\MJKR0\SI571.WAV,mjkr0,si571,dr3
datasets\TIMIT\TRAIN\DR3\MJKR0\SX121.WAV,mjkr0,sx121,dr3
datasets\TIMIT\TRAIN\DR3\MJKR0\SX211.WAV,mjkr0,sx211,dr3
datasets\TIMIT\TRAIN\DR3\MJKR0\SX301.WAV,mjkr0,sx301,dr3
datasets\TIMIT\TRAIN\DR3\MJKR0\SX31.WAV,mjkr0,sx31,dr3
datasets\TIMIT\TRAIN\DR3\MJKR0\SX391.WAV,mjkr0,sx391,dr3
datasets\TIMIT\TRAIN\DR3\MJLG1\SA1.WAV,mjlg1,sa1,dr3
datasets\TIMIT\TRAIN\DR3\MJLG1\SA2.WAV,mjlg1,sa2,dr3
datasets\TIMIT\TRAIN\DR3\MJLG1\SI1012.WAV,mjlg1,si1012,dr3
datasets\TIMIT\TRAIN\DR3\MJLG1\SI1642.WAV,mjlg1,si1642,dr3
datasets\TIMIT\TRAIN\DR3\MJLG1\SI2272.WAV,mjlg1,si2272,dr3
datasets\TIMIT\TRAIN\DR3\MJLG1\SX112.WAV,mjlg1,sx112,dr3
datasets\TIMIT\TRAIN\DR3\MJLG1\SX202.WAV,mjlg1,sx202,dr3
datasets\TIMIT\TRAIN\DR3\MJLG1\SX22.WAV,mjlg1,sx22,dr3
datasets\TIMIT\TRAIN\DR3\MJLG1\SX292.WAV,mjlg1,sx292,dr3
datasets\TIMIT\TRAIN\DR3\MJLG1\SX382.WAV,mjlg1,sx382,dr3
datasets\TIMIT\TRAIN\DR3\MJRH1\SA1.WAV,mjrh1,sa1,dr3
datasets\TIMIT\TRAIN\DR3\MJRH1\SA2.WAV,mjrh1,sa2,dr3
datasets\TIMIT\TRAIN\DR3\MJRH1\SI1558.WAV,mjrh1,si1558,dr3
datasets\TIMIT\TRAIN\DR3\MJRH1\SI1774.WAV,mjrh1,si1774,dr3
datasets\TIMIT\TRAIN\DR3\MJRH1\SI514.WAV,mjrh1,si514,dr3
datasets\TIMIT\TRAIN\DR3\MJRH1\SX154.WAV,mjrh1,sx154,dr3
datasets\TIMIT\TRAIN\DR3\MJRH1\SX244.WAV,mjrh1,sx244,dr3
datasets\TIMIT\TRAIN\DR3\MJRH1\SX334.WAV,mjrh1,sx334,dr3
datasets\TIMIT\TRAIN\DR3\MJRH1\SX424.WAV,mjrh1,sx424,dr3
datasets\TIMIT\TRAIN\DR3\MJRH1\SX64.WAV,mjrh1,sx64,dr3
datasets\TIMIT\TRAIN\DR3\MKLS1\SA1.WAV,mkls1,sa1,dr3
datasets\TIMIT\TRAIN\DR3\MKLS1\SA2.WAV,mkls1,sa2,dr3
datasets\TIMIT\TRAIN\DR3\MKLS1\SI1545.WAV,mkls1,si1545,dr3
datasets\TIMIT\TRAIN\DR3\MKLS1\SI2175.WAV,mkls1,si2175,dr3
datasets\TIMIT\TRAIN\DR3\MKLS1\SI915.WAV,mkls1,si915,dr3
datasets\TIMIT\TRAIN\DR3\MKLS1\SX105.WAV,mkls1,sx105,dr3
datasets\TIMIT\TRAIN\DR3\MKLS1\SX15.WAV,mkls1,sx15,dr3
datasets\TIMIT\TRAIN\DR3\MKLS1\SX195.WAV,mkls1,sx195,dr3
datasets\TIMIT\TRAIN\DR3\MKLS1\SX285.WAV,mkls1,sx285,dr3
datasets\TIMIT\TRAIN\DR3\MKLS1\SX375.WAV,mkls1,sx375,dr3
datasets\TIMIT\TRAIN\DR3\MKXL0\SA1.WAV,mkxl0,sa1,dr3
datasets\TIMIT\TRAIN\DR3\MKXL0\SA2.WAV,mkxl0,sa2,dr3
datasets\TIMIT\TRAIN\DR3\MKXL0\SI1185.WAV,mkxl0,si1185,dr3
datasets\TIMIT\TRAIN\DR3\MKXL0\SI1815.WAV,mkxl0,si1815,dr3
datasets\TIMIT\TRAIN\DR3\MKXL0\SI1958.WAV,mkxl0,si1958,dr3
datasets\TIMIT\TRAIN\DR3\MKXL0\SX105.WAV,mkxl0,sx105,dr3
datasets\TIMIT\TRAIN\DR3\MKXL0\SX15.WAV,mkxl0,sx15,dr3
datasets\TIMIT\TRAIN\DR3\MKXL0\SX195.WAV,mkxl0,sx195,dr3
datasets\TIMIT\TRAIN\DR3\MKXL0\SX285.WAV,mkxl0,sx285,dr3
datasets\TIMIT\TRAIN\DR3\MKXL0\SX375.WAV,mkxl0,sx375,dr3
datasets\TIMIT\TRAIN\DR3\MLNS0\SA1.WAV,mlns0,sa1,dr3
datasets\TIMIT\TRAIN\DR3\MLNS0\SA2.WAV,mlns0,sa2,dr3
datasets\TIMIT\TRAIN\DR3\MLNS0\SI1407.WAV,mlns0,si1407,dr3
datasets\TIMIT\TRAIN\DR3\MLNS0\SI2037.WAV,mlns0,si2037,dr3
datasets\TIMIT\TRAIN\DR3\MLNS0\SI777.WAV,mlns0,si777,dr3
datasets\TIMIT\TRAIN\DR3\MLNS0\SX147.WAV,mlns0,sx147,dr3
datasets\TIMIT\TRAIN\DR3\MLNS0\SX237.WAV,mlns0,sx237,dr3
datasets\TIMIT\TRAIN\DR3\MLNS0\SX327.WAV,mlns0,sx327,dr3
datasets\TIMIT\TRAIN\DR3\MLNS0\SX417.WAV,mlns0,sx417,dr3
